ӄԓявыԓя риӄукэтэ ивнин ытри ынкы варкыт гынин ӈэвъэн гэԓгыԓин мэмыԓя рагтыгъэ	р и ӄ у к э т э _ # _ ы т р и _ # _ # _ г ы н и н _ ӈ э в ъ э н _ г э ԓ г ы ԓ и н _ # _ # _
мараврат ӄоныръым гагыттавъяԓенат	ӄ о н ы р ъ ы м _ г а г ы т т а в ъ я ԓ е н а т _
ӄунԓеԓюнэ таӈымыԓьо выятӄаат ынкы ӈэԓвыԓьу нагтатын	т а ӈ ы м ы ԓ ь о _ # _ # _ ӈ э ԓ в ы ԓ ь у _ # _
ярагты ынкы ӄутти анмыка рытъёттэ ӄаагтатыԓьо	ы н к ы _ # _ # _ # _ # _
нэԓгынэт ӈан оравэтԓьат ынвэр	ӈ а н _ о р а в э т ԓ ь а т _ ы н в э р _
ӄунԓеԓюргин ӈаԓвыԓьиӈын гэԓгимкэтԓин миӈкыри ӄун	ӈ а ԓ в ы ԓ ь и ӈ ы н _ г э ԓ г и м к э т ԓ и н _ м и ӈ к ы р и _ ӄ у н _
танԓымынӄо эмиткэйвык наӄам гамгаԓымынӄо	э м и т к э й в ы к _ # _ г а м г а ԓ ы м ы н ӄ о _
ныԓӄыритъюуӄин эӄэԓьэ ӄунԓеԓю ӄынвэр уйӈэ нъэԓгъи эӄэԓьыкэ аны	э ӄ э ԓ ь э _ ӄ у н ԓ е ԓ ю _ ӄ ы н в э р _ # _ # _ э ӄ э ԓ ь ы к э _ # _
ӄунԓеԓю ганӈэнайпыԓен нивӄин ԓюур	г а н ӈ э н а й п ы ԓ е н _ # _ # _
ӄоԓ ӄуԓиԓьэтгъи ӄԓявыԓ ынӄэн	ӄ у ԓ и ԓ ь э т г ъ и _ # _ # _
мотԓынтона ынӄо иквъи ӄунԓеԓю ытръэч ԓыгимиӈкы	ы н ӄ о _ и к в ъ и _ ӄ у н ԓ е ԓ ю _ # _ # _
варкын ивнин ӄунԓеԓюнэ уӄӄэмӄэй ынӄо уӄӄэмӄэйынэ ивнинэт	и в н и н _ # _ у ӄ ӄ э м ӄ э й _ # _ # _ # _
ынкъам мыныюмӈимык нанмынат ынӄэнат рымӈэвъёно	м ы н ы ю м ӈ и м ы к _ # _ ы н ӄ э н а т _ р ы м ӈ э в ъ ё н о _
ынӄо нымӈиӄин уӄӄэмӄэй нутэк ԓьоо нивӄин уӄӄэмӄэй ынкы нэмэ	н ы м ӈ и ӄ и н _ # _ н у т э к _ # _ # _ # _ # _ # _
мытрэмӈигъэ ынкъым вэчьым	ы н к ъ ы м _ в э ч ь ы м _
мытрэԓьуӈын мотԓынто ыныкит мытранмыӈын майӈывопӄы вэчьым ӄун мытрэԓьуӈын мотԓынто ынӄо	м о т ԓ ы н т о _ ы н ы к и т _ м ы т р а н м ы ӈ ы н _ # _ # _ ӄ у н _ м ы т р э ԓ ь у ӈ ы н _ # _ ы н ӄ о _
пԓыткугъэт мыӈик аны	м ы ӈ и к _ а н ы _
ӈан гэмгутыԓеԓинэт ԓыгэн	г э м г у т ы ԓ е ԓ и н э т _ # _
ӄооӈ миӈкыри ръаянраӈаеты ымтыԓяӈэт ныръэтгэтаӄэн	м и ӈ к ы р и _ р ъ а я н р а ӈ а е т ы _ # _ н ы р ъ э т г э т а ӄ э н _
ирэпиӄытъым наӄам ытԓён эԓгаргаканъёԓьын ԓюур ирэпиӄытъым иквъи вэчьым ӄун ынӄэн уӄӄэмӄэй	н а ӄ а м _ ы т ԓ ё н _ э ԓ г а р г а к а н ъ ё ԓ ь ы н _ # _ и р э п и ӄ ы т ъ ы м _ # _ в э ч ь ы м _ # _ ы н ӄ э н _ у ӄ ӄ э м ӄ э й _
нивӄин вынэатав ԓыгэн ынкэгйит мынԓеркын 	в ы н э а т а в _ # _ ы н к э г й и т _ м ы н ԓ е р к ы н _ # _
эпԓеэн ръэӈэй ынӄэн аны	р ъ э ӈ э й _ # _ а н ы _
нымгутыԓеӄинэт атав	а т а в _
ԓыгэн ынкэгйит ԓюур	ы н к э г й и т _ ԓ ю у р _
ӄэгԓынангэр вытрэтгъи янраӈагчыӈын	в ы т р э т г ъ и _ # _
ынкэсӄыкым нывытрэтӄин ӄынур майӈыпырӄаквыԓгын 	н ы в ы т р э т ӄ и н _ ӄ ы н у р _ м а й ӈ ы п ы р ӄ а к в ы ԓ г ы н _ # _
ӄытԓыги майӈывопӄачгын ынкэгиӈкы рэвиквъэт ынӄэн майӈыянраӈайгэӈкы	м а й ӈ ы в о п ӄ а ч г ы н _ # _ р э в и к в ъ э т _ ы н ӄ э н _ м а й ӈ ы я н р а ӈ а й г э ӈ к ы _
ынӄо эквэтгъэт ӈэнри ӈэйыттэтгъэт	э к в э т г ъ э т _ ӈ э н р и _ # _
ӈыроргарэ	
ирэпиӄытъым уӄӄэмӄэй ынкъам ӄунԓеԓю	у ӄ ӄ э м ӄ э й _ ынкъам _ # _
нычамэттаӄэн вопӄайӈын ӄынвэр нэԓгинэймэвын ынкы	в о п ӄ а й ӈ ы н _ ӄ ы н в э р _ н э ԓ г и н э й м э в ы н _ # _
ытԓёнайӈын нытԓытвачгатӄэн ӄынур пырӄаквыԓгычгын ԓюур нэтиӈутчиргъэн ӈыронԓяӈо	н ы т ԓ ы т в а ч г а т ӄ э н _ ӄ ы н у р _ п ы р ӄ а к в ы ԓ г ы ч г ы н _ # _ н э т и ӈ у т ч и р г ъ э н _ # _
ынкы нэтэӈкыргун вопӄайӈын ынӄо	н э т э ӈ к ы р г у н _ # _ ы н ӄ о _
нэнкэвчитчевын ӈайӄаԓетԓы нэныпкирэтгъэн ярак нэнвэнӈын	ӈ а й ӄ а ԓ е т ԓ ы _ н э н ы п к и р э т г ъ э н _ я р а к _ # _
ӈэвысӄэтэ ынӄо ивнинэт уӄӄэмӄэйынэ гэмӈиԓин уӄӄэмӄэй энмэн	ы н ӄ о _ # _ у ӄ ӄ э м ӄ э й ы н э _ # _ у ӄ ӄ э м ӄ э й _ э н м э н _
йъэԓыги ныӄуӈычгэтӄин нинивӄин ӄунԓеԓюнэ энмэч эӄыԓпэ ӄырэԓьуӈыркын мотԓынто ынӄо	н ы ӄ у ӈ ы ч г э т ӄ и н _ # _ ӄ у н ԓ е ԓ ю н э _ # _ # _ ӄ ы р э ԓ ь у ӈ ы р к ы н _ # _ ы н ӄ о _
уӄӄэмӄэй иквъи ынӄэн	и к в ъ и _ # _
нымным мытрамӈыԓёйвыӈын ӄоԓ ынкэкин оравэтԓьан ытръэч ӄун нэмэԓым нотасӄычыковты ваԓьыраԓьыт чамъам мытрэԓьуӈынэт ынӄо пԓыткуй вэтгавкы уӄӄэмӄэй ӄунԓеԓю	м ы т р а м ӈ ы ԓ ё й в ы ӈ ы н _ # _ ы н к э к и н _ # _ # _ # _ н э м э ԓ ы м _ # _ # _ # _ м ы т р э ԓ ь у ӈ ы н э т _ # _ п ԓ ы т к у й _ # _ у ӄ ӄ э м ӄ э й _ ӄ у н ԓ е ԓ ю _
гивԓин ынӄо ръэйвэтгъэт ынкъам мууԓӄытгъэт	ы н ӄ о _ # _ # _ м у у ԓ ӄ ы т г ъ э т _
нэмэ гэмгутыԓеԓьэтԓинэт котчой ныянрагакаӈыԓьатӄэнат ӈыроргарэ ирэпиӄытъым	г э м г у т ы ԓ е ԓ ь э т ԓ и н э т _ # _ н ы я н р а г а к а ӈ ы ԓ ь а т ӄ э н а т _ ӈ ы р о р г а р э _ и р э п и ӄ ы т ъ ы м _
ӄунԓеԓю уӄӄэмӄэй ирэпиӄытъым	у ӄ ӄ э м ӄ э й _ # _
нэмэ ныёпыԓӄэвыԓьатӄэн тэнԓымынкыри тыԓяма нэмэ ивнинэт тумгыт нивӄин уӄӄэмӄэй ныянотӄэн ирэпиӄытъым ԓюур	н ы ё п ы ԓ ӄ э в ы ԓ ь а т ӄ э н _ # _ т ы ԓ я м а _ # _ # _ т у м г ы т _ н и в ӄ и н _ # _ # _ # _ ԓ ю у р _
вай пыкиргъэт ӄэгԓынангэр	п ы к и р г ъ э т _ # _
ынкы нытваӄэн тытыԓ нотасӄычыкогты	н ы т в а ӄ э н _ т ы т ы ԓ _ # _
ӄынур имчьэчукин ивнинэт	и м ч ь э ч у к и н _ # _
ӄунԓеԓюнэ гапэрӄытваԓен ӄунԓеԓю наӄам	г а п э р ӄ ы т в а ԓ е н _ # _ н а ӄ а м _
эԓгарӄааԓьын ынин	ы н и н _
гакаӈӄор эмъаԓвэнӄор ныԓгининъыӄин	э м ъ а ԓ в э н ӄ о р _ н ы ԓ г и н и н ъ ы ӄ и н _
наӄам майӈыԓеӈгыргыԓьын	м а й ӈ ы ԓ е ӈ г ы р г ы ԓ ь ы н _
ынин таӈымыԓьэты ниԓгыӄин	т а ӈ ы м ы ԓ ь э т ы _ # _
ӄунԓеԓюн увик миӈкыри ӄун эԓгувтычгыԓьын эԓгыӄонагԓьан	у в и к _ # _ # _ э ԓ г у в т ы ч г ы ԓ ь ы н _ # _
иԓгыԓиԓьын ԓыгэн ӄун ымыԓьэты ниԓгыӄин ынин орвоор	ԓ ы г э н _ ӄ у н _ ы м ы ԓ ь э т ы _ # _ # _ # _
эвыр ӄооԓгыт ԓюур аатчеӄӄай	ӄ о о ԓ г ы т _ # _ а а т ч е ӄ ӄ а й _
ӈытогъэ янор эмԓевыт рынтоӈаннэн	я н о р _ # _ # _
тэнԓымынкыри нытԓепыткуԓьэтӄин ынӄо	н ы т ԓ е п ы т к у ԓ ь э т ӄ и н _ # _
ӄынвэр ымыԓьэты увик рынтоӈаннэн	ы м ы ԓ ь э т ы _ у в и к _ р ы н т о ӈ а н н э н _
ынӄо ӈытосӄычатгъэ таӈванэван ныԓьунин атчытваԓьын	ӈ ы т о с ӄ ы ч а т г ъ э _ # _ н ы ԓ ь у н и н _ # _
ӄунԓеԓю эчги	э ч г и _
ӈытосӄычатгъэ	
аатчеӄӄай пэнрысӄычаннэн	п э н р ы с ӄ ы ч а н н э н _
ытԓён ӄунԓеԓюнэ аны	ӄ у н ԓ е ԓ ю н э _ # _
гыттакавӄооԓгиӈа гинэгнинтыԓин ӄунԓеԓюнэ ынык	г и н э г н и н т ы ԓ и н _ ӄ у н ԓ е ԓ ю н э _ ы н ы к _
гиӈкы	
рирэннин ԓюур ынӄэн	ԓ ю у р _ ы н ӄ э н _
аԓякватыткынык	
аԓякват 	_
ӈан орвывынгыргык	о р в ы в ы н г ы р г ы к _
рывоԓватытваԓьын ӈан риивтэгнык	ӈ а н _ р и и в т э г н ы к _
ынӄэн ынкъам	ы н к ъ а м _
ынкы рирэннин	р и р э н н и н _
ынӄо пиринин томгэнырыкы рыԓьэтэннин	п и р и н и н _ # _ # _
ынкы намӈыԓёйвын	н а м ӈ ы ԓ ё й в ы н _
ванэван ымы ночнэнат	ы м ы _ н о ч н э н а т _
миӈкыри ӄун	ӄун _
амайыԓгавкы аатчеӄӄай нэтэнринӈынъюн	а а т ч е ӄ ӄ а й _ н э т э н р и н ӈ ы н ъ ю н _
ынӄэн пэрэёӄай ынкъам намӈыԓён нэмэ ӄынвэр пыӈыԓтэԓгъэ ытԓёнаӄай нивӄин ынраӄым	п э р э ё ӄ а й _ # _ н а м ӈ ы ԓ ё н _ # _ ӄ ы н в э р _ п ы ӈ ы ԓ т э ԓ г ъ э _ # _ н и в ӄ и н _ ы н р а ӄ ы м _
иам ԓыгэн ӄун ныԓгиниквыӄин гэтэйкыԓин энмычгын ыныграк камԓеԓы	ԓ ы г э н _ # _ н ы ԓ г и н и к в ы ӄ и н _ г э т э й к ы ԓ и н _ # _ # _ к а м ԓ е ԓ ы _
иӈӄун мэӈин эвнэԓӄыткэ нитгъэн	м э ӈ и н _ э в н э ԓ ӄ ы т к э _ # _
ынӄо игыр ԓьэԓеӈкы ынраӄ гимԓыттъивыԓин энмээм ынӄэным	и г ы р _ # _ # _ # _ # _ ы н ӄ э н ы м _
энмычгын гатарӄойвэнӈачгатԓен таӈэтъо таӈъаӄаттаты гэнъэтԓин ынӄо пԓыткуй пыӈыԓтэԓык	г а т а р ӄ о й в э н ӈ а ч г а т ԓ е н _ т а ӈ э т ъ о _ т а ӈ ъ а ӄ а т т а т ы _ # _ ы н ӄ о _ п ԓ ы т к у й _ # _
ӄунԓеԓюнэ ивнин ынӄо ивнинэт	и в н и н _ ы н ӄ о _ и в н и н э т _
тумгыт ӄунԓеԓюнэ ынӄо ӄытгъи ынръа ӈан гаԓгэчаӈыттатчаԓенат	ӄ у н ԓ е ԓ ю н э _ # _ # _ ы н р ъ а _ # _ г а ԓ г э ч а ӈ ы т т а т ч а ԓ е н а т _
ивнинэт ӄунԓеԓюнэ нивӄинэт ытри	ӄ у н ԓ е ԓ ю н э _ # _ # _
наӄам ӄунԓеԓю ныԓгэнанӈэнаӄэн гатваԓен тэӈвэнԓыги ԓёӈытва нынтыӄин	ӄ у н ԓ е ԓ ю _ # _ # _ т э ӈ в э н ԓ ы г и _ # _ н ы н т ы ӄ и н _
ынӄо ивнинэт ӄунԓеԓюнэ ынӈатаԓ ымы мытратвыгыт эвыр	и в н и н э т _ ӄ у н ԓ е ԓ ю н э _ # _ # _ # _ # _
ранмыӈыткы мотԓынто эчги ынӈин	м о т ԓ ы н т о _ э ч г и _ ы н ӈ и н _
ивыпԓыткук ынӄэнат ӄунԓеԓю ганӈэнайпыԓен ынкъам гантосӄычатԓен пойгын	ы н ӄ э н а т _ # _ # _ # _ # _ # _
пиринин ынӄо ярачыкогты пиӈкугъи ынкы	ы н ӄ о _ я р а ч ы к о г т ы _ # _ # _
тымыткойвынэнат таӈымыԓьо ынӄо ӈытогъэ аатчеӄӄай ивнин ӄунԓеԓюнэ	т а ӈ ы м ы ԓ ь о _ # _ # _ а а т ч е ӄ ӄ а й _ # _ ӄ у н ԓ е ԓ ю н э _
энмэч моогты	м о о г т ы _
ӄыԓӄытги ынкъам ӄавэръэпыгэ	ы н к ъ а м _ ӄ а в э р ъ э п ы г э _
аатчеӄӄай ӄытгъи наӄам иръычвыткыԓьин уйӈэ ԓыгэн ӄун ӄэтывъэӈӈоԓьыӄай ынкъам пыкиргъи	ӄ ы т г ъ и _ н а ӄ а м _ # _ # _ ԓ ы г э н _ # _ ӄ э т ы в ъ э ӈ ӈ о ԓ ь ы ӄ а й _ # _ п ы к и р г ъ и _
муук ӄоныръым нэмэ ирэпиӄытъымынэ	ӄ о н ы р ъ ы м _ н э м э _ # _
гэнԓьэтэтԓин нанавэръэпатъёгъан ԓыгитэӈэвиръэ ынӄо эквэтгъэт нэмэ ынкэгйит аны ӄынвэр вуԓӄытвий	н а н а в э р ъ э п а т ъ ё г ъ а н _ # _ ы н ӄ о _ э к в э т г ъ э т _ н э м э _ ы н к э г й и т _ а н ы _ # _ в у ԓ ӄ ы т в и й _
ԓюур ынкы эмԓыттъэнмиӈын нэԓьун ӄэгԓынангэт ынӈин ваԓьын гэтэйкыԓин	ы н к ы _ # _ # _ ӄ э г ԓ ы н а н г э т _ # _ в а ԓ ь ы н _ г э т э й к ы ԓ и н _
пыкиргъэт ынкы ԓыгэн	ы н к ы _ ԓ ы г э н _
гыргоԓягты ныгитэӄин наӄам	н ы г и т э ӄ и н _ # _
вусӄымчыку мачванэван нывытрэтын тарӄойвэйӈын ынкы ӄэйыӄын чимгьугъи тумгэӄэй ӄунԓеԓю нивӄин миӈкыри мынынтын ынӄо ивнин	м а ч в а н э в а н _ # _ т а р ӄ о й в э й ӈ ы н _ ы н к ы _ ӄ э й ы ӄ ы н _ ч и м г ь у г ъ и _ # _ ӄ у н ԓ е ԓ ю _ # _ # _ м ы н ы н т ы н _ ы н ӄ о _ и в н и н _
ӄунԓеԓюнэ ирэпиӄытъым ынӄо	и р э п и ӄ ы т ъ ы м _ # _
гэквэтԓин ирэпиӄытъым нэмэ пыкиргъи	и р э п и ӄ ы т ъ ы м _ н э м э _ п ы к и р г ъ и _
ирэпиӄытъым аԓваԓьэнаръэтгыпы	а ԓ в а ԓ ь э н а р ъ э т г ы п ы _
ивнин гыттэпычьын маравраткэн ынӄо кыԓгытвынин	г ы т т э п ы ч ь ы н _ # _ # _ к ы ԓ г ы т в ы н и н _
ынин эԓгар эмъаԓвэнӄор наӄам майӈыԓьэӈгыргыԓьын эвыр	э ԓ г а р _ # _ # _ м а й ӈ ы ԓ ь э ӈ г ы р г ы ԓ ь ы н _ # _
нирвыӄинэт ынин ԓьэӈгыргыт ӄаӈаэвԓявэԓгиӈын рырыткунин	ы н и н _ ԓ ь э ӈ г ы р г ы т _ # _ р ы р ы т к у н и н _
ынкъам ръаратвавэԓнэн эмъаԓвэнӄор ынӄо чигԓемнин эмъаԓвэнӄор аны ԓыгэн эмъаԓвэнӄааӄай	р ъ а р а т в а в э ԓ н э н _ # _ ы н ӄ о _ ч и г ԓ е м н и н _ # _ а н ы _ ԓ ы г э н _ э м ъ а ԓ в э н ӄ а а ӄ а й _
гавэԓёвъяԓгыткоръэԓяԓен	
гыргоԓягты ԓыгэн таӈамԓьэӈгырга ныкэӈунэӈэткуӄин	ԓ ы г э н _ т а ӈ а м ԓ ь э ӈ г ы р г а _ # _
гыргоԓягты тыԓяма ԓыгэн ытръэч	т ы ԓ я м а _ # _ # _
яаԓгыткат ныкэнчиӄыткуӄинэт ӄуйвик яноткэнатым ымы таӈванэван нытрунэт	н ы к э н ч и ӄ ы т к у ӄ и н э т _ ӄ у й в и к _ я н о т к э н а т ы м _ ы м ы _ т а ӈ в а н э в а н _ # _
ӄуйвик	
ԓюур ынкэсӄэтгъи эԓгар эмъаԓвэнӄор	ы н к э с ӄ э т г ъ и _ # _ э м ъ а ԓ в э н ӄ о р _
ынко рэмыннуӈгъи этын	р э м ы н н у ӈ г ъ и _ э т ы н _
ынин тумгэӄэй ӄунԓеԓю ынӄо	т у м г э ӄ э й _ # _ # _
гиԓгыйиквиԓин ӄунԓеԓю гыргоԓягты эмъаԓвэӄааӄайым	ӄ у н ԓ е ԓ ю _ г ы р г о ԓ я г т ы _ # _
ынкэсӄык ныкытъыматӄэн ынкъым тинунин	н ы к ы т ъ ы м а т ӄ э н _ ы н к ъ ы м _ т и н у н и н _
ынкасӄэты этын эмъаԓвэнӄаата ынкы	э т ы н _ э м ъ а ԓ в э н ӄ а а т а _ # _
таӈэтъо гакоргавԓен ӄунԓеԓю ынӄо нэнайӈоӄэн	г а к о р г а в ԓ е н _ # _ # _ # _
ынкэсӄык эмъаԓвэнӄор миӈкыри	э м ъ а ԓ в э н ӄ о р _ м и ӈ к ы р и _
ӄун амкоргава	а м к о р г а в а _
гакоргавԓен ӄунԓеԓю ынӄо нэнайӈоӄэн ынкэсӄык эмъаԓвэнӄор миӈкыри ӄун	ӄ у н ԓ е ԓ ю _ # _ # _ # _ э м ъ а ԓ в э н ӄ о р _ м и ӈ к ы р и _ ӄ у н _
амкоргава ынӄо тиӈунинэт тумгыт ынкъам	ы н ӄ о _ т и ӈ у н и н э т _ # _ ынкъам _
раԓегъат ԓыгэн эвтыԓягты	ԓ ы г э н _ э в т ы ԓ я г т ы _
амыным эвын ынкы нытвачгатӄэн мотԓынтон ярайӈын	э в ы н _ ы н к ы _ н ы т в а ч г а т ӄ э н _ # _ я р а й ӈ ы н _
эвын ныԓгэнымайыӈӄэначгын	н ы ԓ г э н ы м а й ы ӈ ӄ э н а ч г ы н _
вынэ ныкитэ вусӄымчыку	н ы к и т э _ # _
пыкиргъэт ынкы	ы н к ы _
ратагнык ӄунԓеԓюнэ чиниткин эвторвыӄай	ӄ у н ԓ е ԓ ю н э _ ч и н и т к и н _ # _
ратчаннэн ынкъам ыръэ нэнаркыпчыткоӄэнат вивтыт ԓюур рай кыявычгатгъэ мотԓынтойӈын	ы н к ъ а м _ ы р ъ э _ # _ в и в т ы т _ ԓ ю у р _ # _ к ы я в ы ч г а т г ъ э _ # _
нивӄин ӄунԓеԓюнэ нинивӄин энмэч эӄыԓпэ ӄынтогэ вай	ӄ у н ԓ е ԓ ю н э _ # _ э н м э ч _ # _ ӄ ы н т о г э _ # _
мытъатчаркынэгыт еп	е п _
тыкынкэргыпатыркын вынэ	в ы н э _
нэнаԓгэнтэрӈыръовӄэнат ынин нэнэнэт ӄытԓыгъим	ы н и н _ н э н э н э т _ ӄ ы т ԓ ы г ъ и м _
нэнатынпычерӄэнат чиниткин	ч и н и т к и н _
эккэӄэгти ивнин	и в н и н _
ӄунԓеԓюнэ эӄыԓпэ аны	э ӄ ы ԓ п э _ # _
ӄынтогэ атчавооргэгыт еп ӈэвъэн	а т ч а в о о р г э г ы т _ # _ ӈ э в ъ э н _
кэргыпыркын ӄытԓыгъим	ӄ ы т ԓ ы г ъ и м _
	
тымыркынэн эчги ынӄэн тымыткопԓытконэнат эккэӄэгти	э ч г и _ ы н ӄ э н _ # _ # _
пԓыткугъи ченэтрайыръытагэнӈыԓьатык ԓюур	ч е н э т р а й ы р ъ ы т а г э н ӈ ы ԓ ь а т ы к _ # _
гыргоԓягты пэӈкочгатгъэ мотԓынтойӈын	п э ӈ к о ч г а т г ъ э _ # _
рынооргык ӄачайпы рыранэн	ӄ а ч а й п ы _ р ы р а н э н _
рэтэм ынкъам пиӈкугъи	ы н к ъ а м _ п и ӈ к у г ъ и _
ынӄоры гапойгыма нутэсӄык иргъи ӄунԓеԓюӄэйынэ	г а п о й г ы м а _ # _ и р г ъ и _ # _
ынанчиӄай гапойгыма пэнрынэн аны гапойгыԓьатмаравԓенат ынкы	г а п о й г ы м а _ # _ а н ы _ г а п о й г ы ԓ ь а т м а р а в ԓ е н а т _ # _
ӄынвэр ԓюур	ԓ ю у р _
пойгыкэн пыԓвынтын эрэтгъи эмуттэ чит гапойгыԓьатԓен	п ы ԓ в ы н т ы н _ э р э т г ъ и _ э м у т т э _ # _ г а п о й г ы ԓ ь а т ԓ е н _
ӄэйыӄын ынӄо ӄунԓеԓюнэ мынгычвэтконэн уйӈэ амынгыка рытчынин	ы н ӄ о _ # _ # _ # _ а м ы н г ы к а _ # _
ынӄо	
пынԓёнэн ӄунԓеԓюнэ ыныкым танӈырат тумгу	ӄ у н ԓ е ԓ ю н э _ # _ # _ т у м г у _
нитӄинэт ынӄэнат гаймычьыԓьыт наӄам ымы ӈэԓвыԓьык ӄорагынрэтыԓьо нитӄинэт	ы н ӄ э н а т _ # _ н а ӄ а м _ ы м ы _ ӈ э ԓ в ы ԓ ь ы к _ # _ # _
ӈъочьыӄагтэ ытԓёным ныԓгитэӈычьэтӄин ныԓгинымэԓьэв нынымытваӄэн	ы т ԓ ё н ы м _ н ы ԓ г и т э ӈ ы ч ь э т ӄ и н _ # _ н ы н ы м ы т в а ӄ э н _
эвыр ынӄэн ӈэнри ныӄамэтвасӄэвӄэн	ы н ӄ э н _ ӈ э н р и _ н ы ӄ а м э т в а с ӄ э в ӄ э н _
гаймычьыԓьэты ынӄо	ы н ӄ о _
ӄунԓеԓюнэ ивнинэт	и в н и н э т _
тумгыт ӈэԓвыԓ	ӈ э ԓ в ы ԓ _
йытыйгот ӄынтыгыткы	ӄ ы н т ы г ы т к ы _
мачынан ынан чинит	ы н а н _ ч и н и т _
ӈэԓвыԓ нырэннин	н ы р э н н и н _
ынӄо ӄунԓеԓю	ӄ у н ԓ е ԓ ю _
танӈырагты	
ӄытгъи пыкиргъи	п ы к и р г ъ и _
танӈырак ивниэт	и в н и э т _
ӄунԓеԓюнэ ԓюур вай	ԓ ю у р _ # _
моогъат ырыткуԓьэтык ытри ӄонԓяԓёна ӄунԓеԓюнэ тытыԓ рыныманнэн	ы р ы т к у ԓ ь э т ы к _ ы т р и _ ӄ о н ԓ я ԓ ё н а _ # _ т ы т ы ԓ _ # _
ынкъам ԓыгэн ынкы	ԓ ы г э н _ ы н к ы _
нуԓвыӄин аны	а н ы _
ынкы ԓыгэн	ԓ ы г э н _
ярачыко ныԓӄэгнэвъюуӄин	н ы ԓ ӄ э г н э в ъ ю у ӄ и н _
ԓюур ытри	ы т р и _
тэӈъэмикэ нъэԓгъэт	н ъ э ԓ г ъ э т _
